string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,HIGH,?,?,HIGH,?,LOW,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,LOW,?,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,?,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,HIGH,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,?,?,?,NORMAL,?,NORMAL,?,?,LOW,FALSE,?,?,FALSE,?,LOW,FALSE
?,HIGH,LOW,?,LOW,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,HIGH,FALSE,FALSE,?,?,FALSE
?,?,?,FALSE,LOW,FALSE,NORMAL,FALSE,HIGH,LOW,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,ZERO,?
TRUE,LOW,?,?,?,?,LOW,FALSE,?,NORMAL,FALSE,?,?,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,?,?,?,FALSE,?,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,?,FALSE
?,?,?,TRUE,HIGH,?,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,?,HIGH,?,?
FALSE,?,?,FALSE,?,FALSE,NORMAL,FALSE,?,?,?,HIGH,FALSE,?,HIGH,?,FALSE
?,?,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
FALSE,NORMAL,HIGH,?,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,HIGH,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,?,FALSE,?,FALSE,?,LOW,LOW,?
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,?,?,HIGH,?,?,?,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,?,FALSE,NORMAL,?,FALSE,?,FALSE,FALSE,LOW,LOW,?
?,?,NORMAL,FALSE,NORMAL,?,?,FALSE,NORMAL,HIGH,?,HIGH,TRUE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,LOW,?,LOW,?,FALSE,HIGH,LOW,?
FALSE,?,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,LOW,?,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,LOW,?,?,?,?,FALSE,LOW,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,?,?,?,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,LOW,FALSE,HIGH,?,TRUE,?,NORMAL,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,?,?,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,?,LOW,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,LOW,?
?,HIGH,?,TRUE,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,ZERO,FALSE
FALSE,HIGH,?,TRUE,HIGH,?,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,?
FALSE,?,HIGH,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,?,?
?,LOW,?,FALSE,LOW,TRUE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,TRUE,FALSE,LOW,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,?,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,FALSE,?,LOW,FALSE
FALSE,LOW,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,HIGH,LOW,?,?,TRUE,?,NORMAL,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,?,FALSE,?,NORMAL,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,HIGH,NORMAL,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,LOW,?,HIGH,HIGH,?,?,FALSE,FALSE,LOW,LOW,FALSE
?,HIGH,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,LOW,?,LOW,FALSE,FALSE,?,?,FALSE
?,NORMAL,NORMAL,?,?,?,?,FALSE,HIGH,NORMAL,TRUE,?,?,FALSE,NORMAL,LOW,FALSE
FALSE,LOW,LOW,FALSE,LOW,?,NORMAL,?,HIGH,?,TRUE,NORMAL,FALSE,FALSE,?,LOW,FALSE
?,?,HIGH,?,?,FALSE,LOW,FALSE,HIGH,?,?,NORMAL,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,?,LOW,FALSE
?,NORMAL,HIGH,TRUE,HIGH,FALSE,LOW,FALSE,HIGH,NORMAL,?,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,?,HIGH,?,FALSE,HIGH,?,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,?,?,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,NORMAL,?,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,?,?,FALSE
?,HIGH,HIGH,FALSE,HIGH,?,?,?,?,?,FALSE,NORMAL,FALSE,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,?,?,LOW,FALSE
FALSE,?,NORMAL,?,?,?,NORMAL,TRUE,NORMAL,HIGH,?,HIGH,?,FALSE,?,NORMAL,?
FALSE,?,?,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,?,?,?,LOW,?,FALSE
?,HIGH,?,?,HIGH,FALSE,LOW,FALSE,HIGH,?,FALSE,?,FALSE,?,?,NORMAL,?
FALSE,?,LOW,FALSE,LOW,FALSE,?,?,HIGH,HIGH,FALSE,?,TRUE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,?,?,HIGH,FALSE,FALSE,LOW,LOW,?
FALSE,NORMAL,NORMAL,TRUE,NORMAL,FALSE,?,?,?,HIGH,FALSE,?,TRUE,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,LOW,?,FALSE,?,FALSE,FALSE,NORMAL,?,?
?,NORMAL,NORMAL,?,?,FALSE,?,FALSE,NORMAL,?,FALSE,HIGH,TRUE,?,HIGH,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,?,FALSE,HIGH,LOW,FALSE
FALSE,?,NORMAL,?,?,?,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,?,LOW,?
FALSE,LOW,?,FALSE,?,FALSE,NORMAL,FALSE,?,?,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,TRUE,HIGH,?,LOW,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,HIGH,?,FALSE
?,?,LOW,?,LOW,TRUE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,?,?,?,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,?,?,LOW,TRUE,FALSE,LOW,LOW,?
?,LOW,?,?,NORMAL,FALSE,NORMAL,TRUE,NORMAL,?,TRUE,NORMAL,?,FALSE,?,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,LOW,?,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,?,?,FALSE,FALSE,HIGH,LOW,TRUE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,?,LOW,?,FALSE,?,?,?,NORMAL,?,FALSE
?,?,?,FALSE,NORMAL,?,NORMAL,TRUE,NORMAL,?,TRUE,NORMAL,?,FALSE,?,?,FALSE
FALSE,NORMAL,?,TRUE,?,FALSE,LOW,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,HIGH,LOW,?
TRUE,?,?,FALSE,LOW,TRUE,LOW,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,ZERO,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,?,FALSE,?,NORMAL,?,NORMAL,?,FALSE,NORMAL,ZERO,FALSE
?,?,?,?,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,?,NORMAL,FALSE
FALSE,?,NORMAL,?,NORMAL,?,NORMAL,?,?,HIGH,?,HIGH,?,?,?,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,?,?,HIGH,?
TRUE,LOW,LOW,FALSE,?,TRUE,NORMAL,TRUE,NORMAL,?,?,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
?,?,?,?,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,NORMAL,NORMAL,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,NORMAL,LOW,?
FALSE,NORMAL,HIGH,FALSE,?,?,NORMAL,?,?,NORMAL,TRUE,NORMAL,FALSE,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,HIGH,?,HIGH,?,FALSE,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,?
FALSE,?,?,FALSE,?,?,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,?,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
?,NORMAL,HIGH,TRUE,HIGH,?,NORMAL,FALSE,?,?,FALSE,?,TRUE,?,LOW,?,?
?,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,ZERO,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,?,?,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
TRUE,?,HIGH,?,HIGH,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,?,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,?,HIGH,TRUE
FALSE,NORMAL,NORMAL,FALSE,?,?,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,?,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,?,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,LOW,?,FALSE,LOW,FALSE,?,HIGH,?,FALSE
FALSE,HIGH,HIGH,?,HIGH,?,?,FALSE,?,?,FALSE,NORMAL,FALSE,FALSE,NORMAL,?,FALSE
FALSE,?,HIGH,?,HIGH,FALSE,NORMAL,TRUE,?,?,FALSE,?,TRUE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,?,NORMAL,?,?,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,HIGH,LOW,?
?,?,?,FALSE,?,FALSE,NORMAL,?,LOW,?,FALSE,LOW,FALSE,?,HIGH,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,NORMAL,?,NORMAL,FALSE,FALSE,?,LOW,TRUE
FALSE,HIGH,?,?,?,?,LOW,?,?,HIGH,?,?,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,?,?,LOW,LOW,?
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,LOW,FALSE,LOW,?,FALSE,LOW,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,?,?,?,HIGH,LOW,FALSE
FALSE,HIGH,HIGH,?,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
?,?,LOW,?,LOW,TRUE,LOW,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
?,?,?,FALSE,NORMAL,?,NORMAL,?,?,LOW,FALSE,LOW,FALSE,FALSE,HIGH,NORMAL,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,HIGH,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,?,?,LOW,FALSE
FALSE,?,HIGH,?,HIGH,?,NORMAL,FALSE,?,LOW,FALSE,?,FALSE,FALSE,NORMAL,ZERO,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,?,LOW,FALSE,LOW,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,?,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,?
FALSE,?,HIGH,?,?,FALSE,NORMAL,FALSE,HIGH,NORMAL,?,NORMAL,FALSE,?,LOW,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,LOW,FALSE,?,HIGH,FALSE,?,FALSE,?,?,?,?
FALSE,HIGH,HIGH,TRUE,?,?,NORMAL,?,HIGH,HIGH,FALSE,?,?,?,NORMAL,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,TRUE,?,LOW,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,LOW,?
?,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,FALSE,?,ZERO,FALSE
FALSE,?,HIGH,?,HIGH,FALSE,LOW,FALSE,LOW,LOW,?,NORMAL,?,?,HIGH,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,HIGH,FALSE
TRUE,LOW,LOW,TRUE,LOW,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,?,?
FALSE,NORMAL,HIGH,FALSE,HIGH,?,NORMAL,FALSE,?,?,FALSE,?,FALSE,?,HIGH,?,FALSE
FALSE,?,?,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,TRUE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,?,?,?,?,?,FALSE
FALSE,?,LOW,FALSE,LOW,FALSE,?,FALSE,HIGH,HIGH,?,?,FALSE,?,?,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,?,NORMAL,?,?,HIGH,FALSE,HIGH,TRUE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,?,?,?,LOW,?,LOW,FALSE,HIGH,HIGH,FALSE,?,?,?,?,LOW,?
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,HIGH,NORMAL,?
?,LOW,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,TRUE,NORMAL,FALSE,FALSE,?,LOW,?
FALSE,?,HIGH,?,HIGH,FALSE,LOW,?,HIGH,NORMAL,FALSE,HIGH,FALSE,?,?,LOW,TRUE
FALSE,?,HIGH,TRUE,?,?,NORMAL,?,HIGH,?,?,?,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,?,FALSE,LOW,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,NORMAL,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,LOW,FALSE,NORMAL,HIGH,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,?,FALSE,?,FALSE,?,?,?,TRUE
TRUE,LOW,LOW,FALSE,LOW,TRUE,LOW,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,ZERO,FALSE
?,?,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,?,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,?,?,TRUE,HIGH,?,?,TRUE,NORMAL,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,HIGH,?,FALSE,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE
?,LOW,?,TRUE,LOW,?,?,FALSE,?,?,FALSE,?,FALSE,?,HIGH,LOW,?
FALSE,NORMAL,LOW,FALSE,LOW,FALSE,?,TRUE,NORMAL,?,FALSE,HIGH,FALSE,FALSE,?,LOW,?
FALSE,?,?,?,?,?,LOW,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,?,NORMAL,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,FALSE
?,HIGH,HIGH,?,?,FALSE,HIGH,?,HIGH,NORMAL,TRUE,?,?,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,?
FALSE,HIGH,HIGH,TRUE,?,FALSE,NORMAL,FALSE,NORMAL,HIGH,FALSE,HIGH,TRUE,?,HIGH,?,FALSE
FALSE,NORMAL,?,?,NORMAL,FALSE,LOW,?,NORMAL,?,FALSE,?,?,?,LOW,?,FALSE
?,HIGH,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,?,?,?
FALSE,LOW,?,FALSE,LOW,TRUE,LOW,FALSE,?,?,FALSE,?,FALSE,FALSE,LOW,?,?
FALSE,HIGH,HIGH,TRUE,?,FALSE,?,?,HIGH,HIGH,FALSE,?,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,?,?,LOW,FALSE
FALSE,HIGH,HIGH,?,HIGH,FALSE,?,FALSE,LOW,NORMAL,?,NORMAL,FALSE,FALSE,HIGH,?,FALSE
?,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,?,HIGH,TRUE,?,HIGH,LOW,FALSE
FALSE,NORMAL,LOW,?,?,FALSE,?,FALSE,?,HIGH,?,HIGH,?,FALSE,LOW,?,FALSE
FALSE,?,?,FALSE,?,?,NORMAL,?,LOW,LOW,?,LOW,FALSE,FALSE,NORMAL,LOW,TRUE
FALSE,NORMAL,?,FALSE,NORMAL,?,?,FALSE,HIGH,NORMAL,?,NORMAL,FALSE,?,NORMAL,HIGH,FALSE
?,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,LOW,?,LOW,FALSE,FALSE,?,?,FALSE
FALSE,LOW,?,?,NORMAL,?,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,?,LOW,?
?,NORMAL,?,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,?,FALSE
?,NORMAL,?,FALSE,?,FALSE,NORMAL,?,HIGH,HIGH,?,?,FALSE,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,NORMAL,HIGH,FALSE,HIGH,FALSE,?,NORMAL,HIGH,?
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,TRUE
FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,?,NORMAL,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,HIGH,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,NORMAL,?,TRUE,HIGH,FALSE,NORMAL,FALSE,LOW,HIGH,TRUE,?,TRUE,FALSE,?,LOW,?
FALSE,?,?,TRUE,?,FALSE,?,?,HIGH,?,?,HIGH,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,HIGH,LOW,?
?,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,?,FALSE
TRUE,?,LOW,FALSE,?,TRUE,?,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,NORMAL,NORMAL,FALSE
?,HIGH,HIGH,?,HIGH,?,LOW,FALSE,LOW,LOW,FALSE,?,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,LOW,LOW,?
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,?,?,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,?,?,NORMAL,FALSE,?,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,?,?,NORMAL,FALSE,?,FALSE,HIGH,?,?,HIGH,?,FALSE,HIGH,?,FALSE
TRUE,?,?,TRUE,LOW,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,LOW,?
